id,date,text,views,forwards,replies,reactions
20953,2025-09-14 14:51:38+00:00,"Админ пишет этот пост и уже заказывает стик FOR ME в оттенке Sunburn💄

Но это не все новинки бренда! Рассказываем: 

➖Глянцевый блеск-тинт для губ — выпустили 5 оттенков, мы уже присмотрелись к шоколадному и карамельному. После нанесения он впитывается и оставляет сочный оттенок на губах. Еще у каждого потрясающий сладко-фруктовый аромат. 
 
➖Карандаш для губ — идеален для создания разных лип-комбо. Он достаточно мягкий, чтобы его растушевать, при этом он не растекается и дает стойкий цвет. Остается только выбрать между 4 универсальными оттенками. 

➖Корректирующий CC-крем SPF30 — невесомый, при этом скрывающий нюансы кожи. Средство увлажняет и смягчает кожу, а благодаря аллантоину в составе еще и борется с воспалениями. 

Уже полюбившиеся продукты пополнились новыми оттенками: 

➖ Мультистик теперь доступен в 3 новых оттенках с сатиновым финишем. Bunny с розовым подтоном даст максимально естественный румянец, вишневый Berry Bloom подойдет для расставления акцентов, а роскошный Sunburn подарит мягкий эффект загара. 

➖ Хайлайтер-стик в лавандовом оттенке дает мягкое холодное сияние, а Gold Sheer дарит естественный чуть влажный эффект. 

➖ У стика для контуринга тоже появился дополнительный оттенок. Он подойдет смуглянкам и тем, кто хочет подчеркнуть загар после долгожданного отпуска.",65830,81,12,"{""ReactionEmoji(emoticon='❤')"": 621, 'ReactionCustomEmoji(document_id=5294214784856649592)': 330, ""ReactionEmoji(emoticon='🔥')"": 135, ""ReactionEmoji(emoticon='😍')"": 67, ""ReactionEmoji(emoticon='👍')"": 26, ""ReactionEmoji(emoticon='⚡')"": 16, ""ReactionEmoji(emoticon='😁')"": 16, ""ReactionEmoji(emoticon='😇')"": 10}"
20952,2025-09-14 13:20:18+00:00,,72945,60,0,{}
20951,2025-09-14 13:20:18+00:00,,76022,59,0,{}
20950,2025-09-14 13:20:18+00:00,,76384,59,0,{}
20949,2025-09-14 13:20:18+00:00,,69911,59,0,{}
20948,2025-09-14 13:20:18+00:00,,71091,59,0,{}
20947,2025-09-14 13:20:18+00:00,"Когда думаем о роскоши, в голову сразу приходит La Mer✨

Этот люксовый американский бренд существует уже 60 лет. Его создатель — астрофизик Макс Хьюбер, большой фанат моря, в честь которого он и назвал марку. В составах всех средств есть морские компоненты, например, бурые водоросли.

Сегодня у La Mer есть тысячи поклонников по всему миру — его обожают за действенные составы (отзывы на сайте Золотого Яблока не соврут)! У нас можно купить косметику La Mer со скидками до −45%:  

— ухаживающий лосьон Treatment Lotion Repack
— маска с ухаживающим лосьоном The Treatment Lotion Hydrating Mask
— легкий увлажняющий крем Moisturizing Soft Cream
— тональный лифтинг-кушон с эффектом сияния The Cushion Compact SPF 20
— регенерирующая сыворотка Regenerating Serum

Реклама",70883,60,8,"{""ReactionEmoji(emoticon='❤')"": 575, 'ReactionCustomEmoji(document_id=5294214784856649592)': 304, ""ReactionEmoji(emoticon='🔥')"": 161, ""ReactionEmoji(emoticon='😇')"": 47, ""ReactionEmoji(emoticon='👍')"": 25, ""ReactionEmoji(emoticon='😁')"": 10, ""ReactionEmoji(emoticon='⚡')"": 8, ""ReactionEmoji(emoticon='😍')"": 1}"
20946,2025-09-14 12:25:11+00:00,"Три продукта для кудрявых волос, которые подчеркнут завитки💇‍♀️

Выбрали бренд «Кудрявый метод» и рассказали, почему его стоит добавить в бьюти-рутину:

▫️ увлажняющая маска-водоросли — чтобы распутать кудри и тщательно их увлажнить. Разделяет каждую прядку, напитывает и дарит естественное сияние. 

▫️ крем для укладки — поможет прическе не пушиться и не выглядеть блекло к концу дня. В составе есть масла авокадо и арганы для увлажнения, а также гидролизованный кератин для восстановления.

▫️ гель для укладки — если хотите красивый объем без дополнительного утяжеления. Гидролизованный шелк и экстракт алоэ вера делают локоны гладкими и запечатывают секущиеся кончики. 

Реклама",76640,277,28,"{""ReactionEmoji(emoticon='❤')"": 571, 'ReactionCustomEmoji(document_id=5294214784856649592)': 279, ""ReactionEmoji(emoticon='🔥')"": 142, ""ReactionEmoji(emoticon='😍')"": 50, ""ReactionEmoji(emoticon='👍')"": 33, ""ReactionEmoji(emoticon='⚡')"": 17, ""ReactionEmoji(emoticon='😇')"": 15, ""ReactionEmoji(emoticon='😁')"": 13}"
20945,2025-09-14 10:46:06+00:00,"В пилинге Nunkoro нет ни кислот, ни жестких абразивных частиц. Как же он работает?

Рассказываем! Когда мы нанесли Smoothing Eraser Peel Gel на сухое очищенное лицо и слегка помассировали, в дело вступают полимеры целлюлозы. Именно они «скатываются» и мягко удаляют омертвевшие клетки.

Кроме этого, в геле есть комплекс морских водорослей — он тонизирует и увлажняет. В итоге получается гладкая кожа без сухости и раздражений!",84124,19,11,"{""ReactionEmoji(emoticon='❤')"": 550, 'ReactionCustomEmoji(document_id=5294214784856649592)': 287, ""ReactionEmoji(emoticon='🔥')"": 134, ""ReactionEmoji(emoticon='👍')"": 61, ""ReactionEmoji(emoticon='⚡')"": 23, ""ReactionEmoji(emoticon='😍')"": 20, ""ReactionEmoji(emoticon='😁')"": 14, ""ReactionEmoji(emoticon='😇')"": 14}"
20944,2025-09-14 10:45:15+00:00,,81570,2,1,"{'ReactionCustomEmoji(document_id=5294214784856649592)': 482, ""ReactionEmoji(emoticon='❤')"": 253, ""ReactionEmoji(emoticon='⚡')"": 108, ""ReactionEmoji(emoticon='🔥')"": 81, ""ReactionEmoji(emoticon='👍')"": 23, ""ReactionEmoji(emoticon='😍')"": 17, ""ReactionEmoji(emoticon='😁')"": 15, ""ReactionEmoji(emoticon='😇')"": 14}"
20943,2025-09-14 05:39:06+00:00,Промокод действует до конца дня! Успей сделать заказ🍐,88481,44,41,"{'ReactionCustomEmoji(document_id=5294214784856649592)': 687, ""ReactionEmoji(emoticon='❤')"": 263, ""ReactionEmoji(emoticon='👍')"": 247, ""ReactionEmoji(emoticon='⚡')"": 59, ""ReactionEmoji(emoticon='🔥')"": 34, ""ReactionEmoji(emoticon='😁')"": 10, ""ReactionEmoji(emoticon='😇')"": 10, ""ReactionEmoji(emoticon='😍')"": 9}"
20942,2025-09-14 05:35:10+00:00,🤍🤍🤍🤍,89763,11,1,"{'ReactionCustomEmoji(document_id=5294214784856649592)': 507, ""ReactionEmoji(emoticon='❤')"": 263, ""ReactionEmoji(emoticon='🔥')"": 135, ""ReactionEmoji(emoticon='👍')"": 48, ""ReactionEmoji(emoticon='😇')"": 13, ""ReactionEmoji(emoticon='😍')"": 6, ""ReactionEmoji(emoticon='⚡')"": 1}"
20941,2025-09-13 16:10:21+00:00,,96086,51,0,{}
20940,2025-09-13 16:10:21+00:00,"А тут в честь начала учебного года Золотое Яблоко создали специальный выпуск бьюти-журнала! 

Я тоже приняла участие в и показала, какой образ носила бы в школу и университет. Почитать можно тут 🥮🍂🐻

Скрыла продукты под спойлер, переходите смотреть, что я выбираю для школьных осенних макияжей!",95780,50,19,"{""ReactionEmoji(emoticon='❤')"": 735, 'ReactionCustomEmoji(document_id=5294214784856649592)': 399, ""ReactionEmoji(emoticon='🔥')"": 218, ""ReactionEmoji(emoticon='⚡')"": 58, ""ReactionEmoji(emoticon='👍')"": 37, ""ReactionEmoji(emoticon='😁')"": 18, ""ReactionEmoji(emoticon='😇')"": 15, ""ReactionEmoji(emoticon='😍')"": 2}"
20939,2025-09-13 14:34:11+00:00,,83217,55,0,{}
20938,2025-09-13 14:34:11+00:00,"Что ж, тогда вас точно обрадует скидка −40% на хиты бренда до 14.09 включительно! 

Мы уже выбрали увлажняющие пэды и эссенцию для лица, которая идентична гидрогелевой маске Skin Fuel.",80852,56,10,"{""ReactionEmoji(emoticon='❤')"": 730, 'ReactionCustomEmoji(document_id=5294214784856649592)': 384, ""ReactionEmoji(emoticon='🔥')"": 190, ""ReactionEmoji(emoticon='😍')"": 76, ""ReactionEmoji(emoticon='👍')"": 29, ""ReactionEmoji(emoticon='⚡')"": 18, ""ReactionEmoji(emoticon='😁')"": 12, ""ReactionEmoji(emoticon='😇')"": 7}"
20937,2025-09-13 14:16:11+00:00,"Ставьте ❤️, если любите продукты DARLING*",70741,0,28,"{""ReactionEmoji(emoticon='❤')"": 2479, 'ReactionCustomEmoji(document_id=5294214784856649592)': 386, ""ReactionEmoji(emoticon='🔥')"": 144, ""ReactionEmoji(emoticon='😍')"": 60, ""ReactionEmoji(emoticon='👍')"": 33, ""ReactionEmoji(emoticon='⚡')"": 25, ""ReactionEmoji(emoticon='😁')"": 24, ""ReactionEmoji(emoticon='😇')"": 17}"
